# linear_a	angular_a	linear_error	angular_error
0.01809519228	-0.02190452114	-0.0006523985583	0.0006121403523
0.01190495101	0.0369047842	-0.0002756873495	0.005128248026
-1.180944411	-5.093774919	-4.17E-05	0.002570263819
0.2509015577	1.158587634	8.58E-05	0.001771444112
0.9300428529	4.107687011	0.0001014426029	-0.003399488657
-0.0374997021	-0.05118941135	-5.25E-05	0.004222908185
0.0374997021	0.07499940419	-0.0004849570536	-0.001017137714
0.002380722185	0.04988102009	-0.0006807289815	-0.001613039133
0.04761925522	0.04761925522	-0.0008441959408	-0.002346662761
2.26E-08	0.0333333719	5.62E-05	0.003677186899
-0.04545398609	-0.1196953076	0.0001482419194	0.002431036655
-0.004546013913	0.03386166036	-0.0002030496531	0.0003905094606
0.02903214799	0.03403212403	-0.0004402945666	0.0001641628518
0.02096785201	0.0559672562	-0.000625508712	-0.0008552768838
-0.03809504899	-0.1423802676	-0.0004921848194	-0.003564751056
-0.01190495101	-0.01012005426	-0.0005482033387	-0.003117865647
0.03571421447	0.01250025022	-0.0006346739587	-0.001063087614
0.01428578553	0.05666668264	-0.0008706027407	-0.001404012273
0.003225835308	0.05322583531	-0.001098746758	-0.0008098396529
0.03225792161	0.03225792161	-0.001018289719	0.001278204436
0.01451624308	0.04201599286	-0.0007828125883	-0.0003316847427
-1.20E-08	0.03225810632	-0.0002142702537	-0.002391601313
-0.02499987483	-0.09999949932	9.81E-05	0.0001578513102
-0.02499987483	-0.09999949932	-0.000405710063	0.0002879845144
0.04761856285	-9.53E-07	-0.0008116458777	-0.0007690897321
0.002381198795	0.03166653164	-0.001226683866	-0.002849393822
-1.371423804	-6.281644631	-0.0006781142327	-0.0003367517394
-1.828576196	-8.400021901	0.0004410820817	0.006653474253
3.2	14.7	-0.0006664183708	-0.0002133201728
0.01749974978	0.01749974978	-0.000502029926	0.0002275764979
0.03250025022	0.03250025022	-0.0003122299309	0.0006624867007
-3.3	-14.75	0.0001430267663	0.0004332628269
2.639937074	11.79971874	-0.0006808953098	-0.002928663615
0.6600629264	2.950281262	-0.001267057271	-0.005114282289
-0.5999794678	-2.681726409	-0.001015545634	0.001861203233
-2.370081885	-10.59354782	-6.75E-05	0.006098622361
2.970061353	13.27527423	-0.001260808546	0.0005133167712
-1.199953458	-5.363428335	-0.000608331998	0.001600227506
-2.100046542	-9.386571665	0.0005652637474	0.007367709621
3.3	14.75	-0.0006023331677	0.002227342239
-0.01290299417	-0.06451497083	-0.0008778744798	0.0003525725815
-0.03225816971	-0.1612908485	-0.001008936095	0.0001297176403
-0.004838836125	-0.02419418062	-0.001054296687	-7.02E-07
-0.6499705635	-2.899868668	-0.0009029152941	-0.003051813497
-1.300082111	-5.80036634	-0.000449532665	0.002497719997
1.950052674	8.700235008	-0.001047307431	-0.0002666609529
-0.03993853001	-0.08064450177	-0.000994649889	-0.004909707349
-0.03225816971	-0.1612908485	-0.001146089265	-0.004517522028
0.04588708211	0.2294354106	-0.001139034661	-0.003794999562
0.002499987952	0.01249993976	-0.001212366309	-0.003588236115
-0.02833337315	-0.1416668658	-0.001174662871	-0.004062383234
-0.02166662685	-0.1083331342	-0.001206511341	-0.003874194409
-0.02499987293	-0.04999974586	-0.0004604131654	0.005715751894
-0.02500012707	-0.07380901914	-0.0004748275129	0.003158188238
-0.0066665237	-0.0828577587	-0.0007235058724	-0.0009070621172
-0.03333336512	-0.03333336512	-0.001147378916	-0.00456052187
-0.01000011118	-0.01000011118	-0.001143378871	-0.004556521826
-0.004999785551	-0.1057142192	-0.0006062535611	0.00853959549
-0.04177450815	-0.1832265641	-0.0003185514338	0.00865025995
0.03225816971	-0.03225816971	7.39E-05	0.003453595737
-0.003817135256	-0.01451612399	-0.000102426421	-9.10E-05
-7.94E-08	-0.09523720236	-0.0007366099137	-0.00136129812
-0.0316663727	-0.1947610338	-0.0006693872925	-0.002093566567
-0.0183336273	-0.1209772009	-0.0005400984968	-0.001547920571
-0.02741919515	-0.05967732764	-0.0003213565892	-0.001365927889
-0.02258080485	-0.07516137154	-0.0003766199859	-0.001743003373
-4.62E-08	-0.05000002226	-0.0006623734838	-0.003820008374
-0.03225792161	-0.03225792161	-0.0008782882472	-0.006361915582
-0.01774203216	-0.01774203216	-0.001083987488	-0.006365852327
0.0306451321	0.0306451321	-0.0008325773435	-0.004255514341
0.0193548679	0.0193548679	-0.0008944749074	-0.003849493132
-0.02833316653	-0.05666633305	-0.0007331217669	0.0004124036693
-0.02166683347	-0.06591410288	-0.000418797411	0.0009011145908
-0.01463396259	-0.0664375832	-0.0003714975669	0.0004080301098
-0.02439030971	-0.07317092914	0.0005972010644	0.005326726725
-0.0109757277	-0.07317069512	-0.0005582883544	-0.0001793459979
-0.01290297879	-0.08387108376	-0.000463115423	-7.65E-05
-0.03225816971	-0.06451633942	-0.0005756347967	-0.001165682503
-0.004838851504	-0.05217754817	-0.0003954722135	0.0005248383795
-0.001666627017	-0.006666508067	-0.0008080006684	-0.001777319837
-0.03333336512	-0.1333334605	-0.0007792430979	-0.001274010542
0.002741855264	-0.02451630519	-0.0008012600108	-0.001776686595
0.03225792161	0.06451584323	-0.0008508173749	-0.002364989658
-2.699999785	-10.59999957	0.0002677302108	0.001140436509
2.455000515	10.02500139	-0.0006844426032	-0.002908401528
-0.4333337466	-1.166667779	-0.0004535321031	-0.002270605876
-0.02166676885	-0.05833360846	-0.000444485806	-0.001543834123
-0.02857129894	-0.02857129894	-0.0005107518792	0.000692035519
-0.02142870106	-0.03976202653	-0.0004781952888	0.000683693658
-0.01166662967	-0.034999889	-0.0001810238083	-0.0007034616994
-0.03333310021	-0.09999930064	-0.0001678659237	-0.0006242696484
-0.005000270119	-0.05547674145	-0.000303666208	-3.23E-05
0.006451485964	-0.02709721868	-0.0003412173935	4.30E-05
0.03225792161	0.06451584323	-0.0005585152263	0.0002023665779
-0.02120894279	-0.0749174208	-0.0005769694693	0.00397234085
-0.01750046479	-0.08420835981	-0.0003838703732	0.004437719432
-0.01999990472	-0.05951222456	0.0005365979784	0.003727045319
-0.3663522217	-1.423589892	0.0006306998721	0.0007682919578
0.3363521264	1.313589702	9.12E-05	-0.002373939254
-0.01128911098	-0.2463069203	-0.0004885882314	-0.0003084793829
-0.225807188	-4.45162742	-0.0004295941145	0.001359685876
-0.1129037011	-2.225815821	-0.0003793962812	0.002028227695
0.5272571996	-3.618075267	-0.0005224219633	0.001947231577
2.3727428	-16.28192473	-0.001238829741	0.009406427853
-1.27316353	8.736535944	0.0005898435985	-0.006674389006
-1.414629737	9.707286817	0.001678413251	-0.009221472226
-0.2122067334	1.456177239	0.001467514536	-0.007500032698
2.880002432	-15.91995261	-0.0009217437007	0.007072521459
0.580006906	-3.98004739	-0.001304096514	0.008819740774
-2.9	19.9	0.0008622079413	-0.007567778601
0.06950535964	-0.4816599484	-0.0002423374897	0.0005797620158
1.390247654	-9.634172336	-0.0001116223101	0.002341900356
1.390246987	-9.634167715	-0.001143390254	0.006296984304
-0.03749979749	0.1124993925	-0.0001562301508	-0.005522900799
-2.812500203	19.53750061	0.001098188865	-0.01394545542
1.324988003	-8.974918739	-0.0006479485772	0.004375678517
1.325011997	-8.991210022	-0.000671560741	0.007700736498
-0.03333318209	0.1333327284	-0.001115318885	-0.003826187481
-0.01666681791	0.2941655202	-0.0009081878048	-0.008311977095
-2.6	17.42250175	0.0002834116087	-0.01093581306
1.960003512	-12.08002164	-0.000958900774	0.005912784277
0.4899964883	-3.046644891	-0.0004958439811	0.007874451773
-0.02500002398	0.1733873742	0.0005609576399	-0.003424324371
-1.167851312	6.91067969	0.001022075143	-0.004853524864
-1.257148664	7.46432019	0.001644944861	-0.006305219348
2.35	-12.54838719	-0.0006312587228	0.001608783406
-0.0424997498	0.274354002	-0.0006503265525	0.0002151066868
-2.30750025	12.1450015	-1.59E-05	-0.002000006522
1.752372254	-8.952336517	-0.001073192695	0.005219024585
0.5476277456	-2.869091821	-0.001194605912	0.005461501448
-0.0274997498	0.4375003366	0.0001857452733	-0.002321231799
-2.27250025	10.91250125	0.001699165542	-0.008571407552
2.25	-9.95	0.0001938800231	0.003525456082
-0.03166649987	0.06333299973	-5.02E-06	-0.003513431011
-0.01833350013	0.3230299212	-0.0007636777903	-0.0007612323846
-1.277414512	5.2757864	0.0006916474207	-0.004035039575
-0.9225854879	3.77421336	0.0003063554811	-0.001698452018
1.290002062	-4.530007242	0.0005137069588	-0.001673702841
0.8599979376	-2.779992328	0.0005639918278	-0.002686000613
-0.3467680526	1.524022033	-0.000551216201	-0.0004858054841
-1.387101297	4.258078402	0.0001846298025	-0.001339035043
-0.4511306739	1.277424321	0.0006191858519	-0.00174090333
2.135000024	-6.017741878	-0.0002016359056	0.0004622920464
-0.05	0.4399388368	-0.0005029239276	-0.0005261967257
-3.45	3.195454623	0.001301742772	-0.005140404679
3.4	-2.528574931	-8.72E-05	4.37E-05
-0.004999499596	0.05634056459	7.46E-05	-0.001073516732
-0.0450005004	0.1127265802	0.000337830935	-0.000742423101
-0.6380685143	0.04761705331	0.0002139452689	0.001436513311
-1.706961819	0.09738611582	0.0007094305203	0.001449408725
2.345030333	-0.3100028118	0.0006961226115	0.0008572099648
-0.6090700665	-0.1045474864	0.0007406934404	-0.002792224295
-2.740929934	0.20454701	0.001168748017	-0.003083356794
0.3349441081	-0.02499582896	0.001388656352	-0.003362205642
3.015055892	0.3845182636	0.0002115149299	-0.001478271846
0.02999961866	0.1933343712	0.0002275293211	-0.0001406889034
0.02000038134	0.04000076268	5.94E-05	0.002126677778
-0.02857125353	-0.1142850141	-0.0001482920037	0.001813404282
-0.02142874647	-0.1773814543	0.0003737179109	0.001406471168
0.009999666339	0.2866664224	-0.0001302038973	-0.0001935638433
0.03000061964	0.06000123928	-0.000238841802	0.0009329036517
-0.04000028598	-0.09904780198	0.0001046920441	0.001980048927
-3.83E-05	-0.1500062915	0.0006165517772	0.00316234014
3.83E-05	-0.2903155753	-0.0001538192655	0.001005798307
-0.3349776446	-2.67838115	-7.52E-05	0.002145630077
-3.015022355	-25.65019019	0.00190211451	0.0156842679
0.6899616244	5.384700504	0.0001075252511	-0.001720840567
1.610038376	12.58626705	-0.0004942598517	-0.007308455319
0.004999165748	0.06628975812	-0.0007750998835	-0.008407550107
0.04500083425	0.04500083425	-0.0008492858654	-0.007259996336
-0.0119044506	-0.0357133518	-0.0004361408706	-0.003257019193
-0.0380955494	-0.1142866482	-0.0006658859323	-0.002780002526
-0.05	-0.08333265233	-0.0003756103478	-0.0005150703927
-0.08749674631	-1.912428884	-0.000291224243	0.0001393257816
-0.2744076589	-5.737571116	0.000102366113	0.004361886827
0.45714068	-1.157137346	-2.94E-05	-1.36E-05
1.14285932	-2.876196416	-0.0005481741993	0.00121091249
-0.9408808223	1.077240362	1.74E-05	0.0001806010024
-1.819125746	2.112766873	0.0004385442989	-0.0002245566009
2.760006568	-2.980007235	-0.0005660635865	0.0007312923158
-5.73E-11	0.2380962758	0.0001226655386	0.0002885671934
-0.03333336512	0.06666673024	0.0001783784923	-0.0006123744528
-0.01666663482	0.1462363187	-7.75E-05	-0.0005439090893
-0.009677180246	0.1709671604	-0.0001702831552	-0.001407510584
-0.03225816971	0.1935490183	-9.03E-05	-0.001393525902
-0.008064650045	0.235887245	1.39E-05	-0.0003436821993
-0.9571324304	-0.3919034954	0.0006423603104	0.002350073277
-0.7178659609	-0.4464309413	0.001031015737	0.0009822613827
1.674998391	0.01249970088	0.0001399636413	-0.002406312775
0.007499654375	0.3292713469	-3.59E-05	-0.002545960641
0.04250034562	0.4675038019	-0.0004452844459	-0.0001282343239
-0.003333317494	-0.03666649243	0.0003284239734	0.002833615014
-0.03333336512	-0.3666670163	0.0004015694083	0.00194390376
-0.01333331738	-0.2966668493	0.0001291110056	-0.002307706104
0.001666499828	0.2295148181	-7.21E-05	-0.003527300031
0.03333336512	0.3000002861	-0.0002187448894	-0.001013324224
0.01500013505	0.1350012154	-0.0001107636194	-0.0001225963171
-4.62E-08	-1.85E-07	0.0004132195719	0.001317151028
-0.03225792161	-0.1290316865	0.0004736263918	0.001118307306
-0.01774203219	-0.1009677951	0.0003867007224	0.0007238754693
-0.3350032054	-0.08833352475	2.25E-05	0.001591821704
-3.014996795	-0.2249997608	0.001452993212	0.001882869703
3.35	-0.1249990467	-0.0001511150401	-0.0007086199234
-0.6699696545	-0.1875577232	0.0001090972543	0.0003438045637
-1.340084647	-0.1800113705	0.00167591311	-0.0007482174303
2.010054301	0.3151682274	-0.0001708080922	0.0005519341068
-1.435709292	-0.4345232922	0.0002269562779	0.001719575475
-1.914290708	-0.4571440497	0.002721087919	0.001785369431
3.35	0.5100009535	0.0005122759343	-0.001937318693
-1.512888169	-7.541940264	0.0008462366856	0.00577047449
-1.837111831	-9.185559154	0.002325879616	0.01008530756
2.349986556	2.049988488	-0.0008687552221	-0.0001892989158
1.34E-05	1.17E-05	-0.0008884668479	-0.001587910085
-0.04499976165	-0.5825577475	-0.0008086559895	-0.003307739829
-0.1108822912	2.793812327	-0.000764303073	-0.00442526476
-0.117647336	3.176478072	-0.0006531210773	-0.006208642216
-0.07647061117	2.064706502	-0.00061496791	-0.005397881872
-0.1804838177	2.78042638	6.88E-05	-0.0009978843397
-0.9024414594	13.90247654	0.000411798195	-0.00658876556
-0.767074723	11.81709708	0.0009366461809	-0.01172153712
0.6142876721	-1.157146545	0.0008117746664	-0.011147479
3.685712328	-6.942853455	-0.0009715970435	-0.006841319842
-1.153641048	2.173137788	-0.0008464230379	0.0001643361483
-2.097566635	3.951230173	0.0002336995653	0.003600324379
-1.048792317	1.975632039	0.0006686968351	-0.004599993515
2.711894985	-0.1573781488	-0.00104172612	0.0001899737479
0.6381050151	-0.04761977725	-0.001293990881	0.0001649997467
-1.3400016	-0.2232258886	0.0006488924343	-0.00170168741
0.670011191	0.4400036745	0.0004438542826	-0.0003680013169
0.6699904095	0.2880610651	-0.0002310406402	0.0008739098413
-3.35	0.214997831	0.001513133188	0.001326393593
3.35	-0.7	3.67E-05	-0.0005397740961
-1.218210065	0.03363394705	0.000568783993	-0.001991780302
1.218210065	0.1863644796	-0.0001663482911	-0.0009136876366
0.009090404736	0.1163630493	-0.0004325308079	-0.001550528104
0.04090959526	0.2461381308	0.0004900130261	-0.0006491167439
-0.05	-0.1	0.0002305666206	-0.000417163402
0.05	0.1	-0.0002948017679	-0.0012742159
-0.05	-0.1525003933	-0.0002491553861	-0.0005167716482
-0.6699872256	-0.08726868372	0.000395713362	-0.0009448922102
0.6699872256	0.2599969494	0.0003486904016	0.001021238286
-0.2100010024	3.515017255	0.0001834193728	-0.0002370064985
-0.4899989976	8.434982745	0.0003874118456	-0.004020958359
-0.0450000716	-0.2300002864	-0.0001341110396	-0.003576880589
-0.004999928404	-0.01999971362	-8.90E-05	-0.002131125774
-0.03999971393	-0.06000038144	-0.0001462624884	-0.0003504322383
-0.01000028607	-0.06000028607	0.000251681342	-0.001405020984
-0.004999880859	-0.05499988086	2.25E-05	0.001304878928
-0.04500011914	-0.07250010725	4.98E-05	0.001129804683
-0.0499993325	-0.149998691	-0.0002708444416	-0.001174986343
-0.02450036379	-0.1100006389	-0.0005937755363	-0.003131001455
-0.049	-0.22	-0.0002037236817	-0.002218037139
-0.049	-0.22	-0.0005528977493	-0.002308219832
-0.049	-0.22	-0.0001549335456	0.002247768385
-0.049	-0.22	-0.0001845511058	0.001920185503
-0.049	-0.22	-0.0001173346455	0.0009702773405
-0.049	-0.22	0.0002590870617	0.002140000371
-0.049	-0.22	0.0004176509984	0.001796499943
-0.049	-0.22	4.86E-05	0.0001858016331
-0.049	-0.22	-0.0005261148414	-0.002103287909
-0.049	-0.22	-0.0006463114615	-0.002400992228
-0.049	-0.22	-0.0003986241328	-0.0004880230477
-0.049	-0.22	-0.000235046462	0.0005710580231
-0.049	-0.22	-0.0002363670178	2.85E-05
-0.049	-0.22	6.28E-05	0.001539496917
-0.049	-0.22	0.0002475824541	0.007117246038
-0.049	-0.22	0.0003610439369	0.008643740535
-0.049	-0.22	-0.0003069217306	0.001101576977
-0.049	-0.22	-0.0001542416508	0.002081026804
-0.049	-0.22	0.0002326064426	0.001764708051
-0.049	-0.22	0.0001240363387	0.0004236051118
-0.049	-0.22	0.0007717972102	0.003939009564
-0.049	-0.22	0.0001248016708	0.001780055993
-0.049	-0.22	-1.94E-05	0.003867967746
-0.049	-0.22	1.94E-05	0.00652071993
-0.049	-0.22	-0.0002094194879	0.002790403887
-0.049	-0.22	1.20E-05	0.005306624246
-0.049	-0.22	-0.0001304113912	-0.0005657049057
-0.049	-0.22	-0.0001956789182	-0.001034853951
-0.049	-0.22	0.001005559268	0.003038849594
-0.049	-0.22	0.0006997402277	0.004103967983
-0.049	-0.22	0.0001572807905	0.002499077192
-0.049	-0.22	0.0003791609048	0.006458393838
-0.049	-0.22	-8.68E-05	0.002002533229
-0.049	-0.22	0.0001415693329	0.004896843077
-0.049	-0.22	0.0005454131456	0.006429844471
-0.049	-0.22	0.0006445655845	0.002745284261
-0.049	-0.22	0.0003432000374	0.0005667178613
-0.049	-0.22	0.0006630467446	0.002071328477
-0.049	-0.22	0.0004485177103	0.003175973321
-0.049	-0.22	0.0003158086248	0.004695853621
-0.049	-0.22	0.0002422790618	0.004507658848
-0.049	-0.22	0.0003731943137	0.005711579597
-0.049	-0.22	0.0003696711821	0.004518916719
-0.049	-0.22	0.0005711960341	0.004565999565
-0.049	-0.22	0.0008405997715	0.004117171547
-0.049	-0.22	0.0005970880855	0.002070947304
-0.049	-0.22	0.0005528616033	0.002730203785
-0.049	-0.22	0.0004395948155	0.00380509965
-0.049	-0.22	0.0004553890868	0.005346499952
-0.02450030371	-0.1100013636	0.0004106279777	0.005413401794
2.250002384	8.950023839	-0.0005905648211	-0.005814230473
-0.05000238387	-0.5000238387	-0.0003626582238	-0.004474361248
-0.01249967816	-0.01249967816	-0.000500362081	0.001170000203
-0.03750032184	-0.03750032184	-0.0003110728621	0.001514277217
-0.009523733864	-0.09952401979	-0.0003535665405	0.0002457991959
-0.04047626614	-0.04047626614	-9.71E-05	0.002314181139
-0.5727100614	-2.163572846	-4.98E-05	0.002508521538
0.5727100614	2.113572846	-0.0003243513473	1.25E-05
-0.209996138	-5.179904736	-0.0007038478753	0.0007822060764
-0.09000386204	-2.220095264	-0.0003874221432	0.005929768436
0.95	20.4	-0.0008164925641	-0.006653415835
-1.563575698	-7.417894011	-0.0002156205979	0.0001523858896
-1.446463259	-6.862290811	0.0001388569217	0.001650423249
3.010038958	14.28018482	0.0005293736809	0.008024953548
-0.05	0.0375003934	-0.0009241074646	0.002160720965
-0.01499940394	0.07393211721	-0.0003453487151	-0.002546965264
-0.08500059606	0.4471450273	-0.0003255311969	-0.001914122079
-0.05	0.1999985695	-0.0007482574511	-0.001409935909
-0.0499999523	0.150000109	-0.00102060647	0.002856243583
-4.77E-08	0.09545399456	-0.0007602072417	-0.001081942442
-0.03999985693	0.1942858174	-0.0002679090069	-0.001482071573
-0.01000014307	0.1063633274	-0.0004783889481	0.001083144791
-0.05	0.1490477679	-0.0006535521281	-0.0009667206371
-0.01999985693	0.07999983308	-0.0007892295081	-0.00100623592
-0.03000014307	0.1899985218	-0.0009028421022	0.0009387645722
-0.002499558917	0.10035641	-0.000323052551	-0.00350535034
-0.04750044108	0.1470460921	-0.0009475285035	0.001681433047
-0.01499978541	0.08952366257	0.0006686469698	-0.004956025415
-0.03500021459	0.1245456315	-0.0006745103647	0.00283033721
-0.05	0.05000065024	-1.54E-05	-0.001689205441
-0.0309521009	0.0309521009	1.13E-05	-0.002461660961
-0.0190478991	0.1190478991	-0.0002415646098	-7.13E-05
-1.109959419	3.384879903	0.0002780877611	0.0004863855104
1.109959419	-3.284879903	-0.0002673275593	0.002126694371
-0.004761866907	0.004761866907	-0.0004816262612	0.001721476911
-0.04523813309	0.04523813309	3.64E-05	-0.0002208814852
-0.2099955653	7.609837393	0.0003939689848	-0.001723107813
-0.09000443473	3.300162607	-0.0005290212859	-0.001729777878
0.08351613112	1.793399026	0.0003427537423	0.0005326436392
0.208791025	4.483512537	-0.0001543166264	-0.003379988235
0.208791025	4.483512537	-7.97E-05	-0.006468272738
0.208791025	4.483512537	-0.0001665803797	-0.008369240291
0.208791025	4.483512537	-0.000229561353	-0.009152649168
0.03131976893	0.6725508274	-0.0009781414021	-0.008098598849
-0.95	-20.4	-0.0004831712666	0.008144987035
0.2849995459	6.119990249	-0.0002144498087	-0.003247993048
0.6650004541	14.28000975	0.0002808456188	-0.007000004007
-2.252369884	-10.68566178	0.0009454556673	-0.007293910225
2.25232067	10.68542829	-0.0006076201282	-0.009787759761
4.92E-05	0.0002334839404	-0.0003907651456	-0.008137868554
-0.95	-20.4	-0.0008039176011	0.003135899764
1.29E-06	2.78E-05	-0.0004582439446	-0.0008581138423
0.9047555773	19.42843555	-0.0004922212168	-0.008262412715
0.04524312906	0.9715366661	0.0002124944107	-0.006304928444
-0.1727254746	-3.709052297	-0.0007998555433	0.002523661028
-0.7772745254	-16.6909477	-0.0004421986859	0.007658171639
0.6175002258	13.26000485	-0.0001112207698	-0.007674597736
0.3324997742	7.13999515	-0.0004280827921	-0.01008259954
-0.95	-20.4	-0.0009371673535	0.004251207326
0.09499999931	2.039999985	-0.0001153034	-0.001645778783
0.8550000007	18.36000001	2.79E-05	-0.00909660859
-0.95	-20.4	-0.0008860293783	0.003818168908
0.95	20.4	2.57E-05	-0.006060026288
-0.95	-20.4	8.89E-05	-0.0006409953325
0.854983691	18.35964979	-0.0006122259566	-0.009476182287
0.09501630896	2.040350213	-0.0008909552793	-0.009872003356
-0.04522940435	-0.9712419461	-0.0008723836903	-0.0007950920233
-0.9047658492	-19.42865613	-0.000100833701	0.009741155197
-4.75E-06	-0.0001019231078	-0.0005562165886	0.005492891421
0.95	20.4	0.0001304182786	-0.01048610114
-0.09499139147	-2.039815143	-0.0008097344867	-0.0005053419646
-0.8550086085	-18.36018486	-0.0003383732804	0.008851596822
0.2374920717	5.099829751	0.001058754169	-0.006020696531
0.7125079283	15.30017025	-0.001098037854	-0.008731432704
-0.95	-20.4	-0.000304431629	0.008782409452
0.95	20.4	-0.0006173238374	-0.008505454631
-0.0950009051	-2.040019436	-0.0003364141143	0.0008138224684
-0.8549990949	-18.35998056	0.0002518587614	0.009806483591
0.95	20.4	-0.0004648868682	-0.008329116407
-0.3454526719	-7.418141585	-5.58E-07	0.005403929465
-0.6045473281	-12.98185841	-0.000107260176	0.009274309799
0.95	20.4	-0.000782802333	-0.007893333447
-0.7599963741	-16.31992214	-0.0003502011614	0.006537351834
-0.1900036259	-4.080077862	-0.0004093949349	0.008502808193
0.95	20.4	-0.0003388485775	-0.009365887944
-0.95	-20.4	-0.0004670047278	0.009871132471
0.09500226284	2.040048591	-0.0001455540952	-0.001501021904
0.8549977372	18.35995141	2.52E-06	-0.008844442649
-0.95	-20.4	-0.0003355991945	0.007580885864
0.7772716021	16.69088493	4.53E-05	-0.007704921546
0.1727283979	3.70911507	-0.001133489141	-0.00879809835
-0.95	-20.4	-0.0007248810395	0.005501381628
0.6909004032	14.83617708	-0.0006397557711	-0.0051594706
0.2590995968	5.563822921	-3.41E-06	-0.005434999163
-0.4749905605	-10.1997973	-0.0006728033108	-0.002518951476
-0.4750094395	-10.2002027	2.20E-05	0.001989723097
0.95	20.4	-0.0003898726574	-0.01021137895
-0.09500090476	-2.040019428	-0.0006860188935	0.002080928424
-0.8549990952	-18.35998057	-0.0005035108639	0.007272122099
0.2849832366	6.119640028	-0.0001789429245	-0.005773327005
0.6650167634	14.28035997	-0.0008976028005	-0.01036259978
-0.95	-20.4	-0.0003270694512	0.01265836983
0.6174916183	13.25982001	9.69E-06	-0.006598046945
0.3325083817	7.140179987	-0.0004425987033	-0.009937312101
-0.95	-20.4	-0.0005395855846	0.005541642231
0.1899845954	4.079669207	-6.10E-06	-0.004031869971
0.7600154046	16.32033079	0.000758745448	-0.01237545467
-0.95	-20.4	-0.0006912565315	0.009361083656
0.5699900315	12.23978594	-0.0001082431998	-0.006950470504
0.3800099685	8.160214061	-0.0006657662204	-0.008195936507
-0.95	-20.4	-0.0003858930712	0.009863136236
0.95	20.4	-0.0003361994977	-0.008487271349
-0.522500678	-11.22001456	-0.0004388878964	0.006988022982
-0.7320503117	-9.17998544	-0.0007099611286	0.005600011205
0.95	20.4	-0.0009183662691	-0.008839486841
-0.95	-20.4	-0.0006783071222	0.009857350127
0.7238081048	15.54282667	0.0006113070035	-0.01410383668
0.2261918952	4.857173329	0.000105818526	-0.01425712375
-0.95	-20.4	-0.0006180155137	0.007263788581
0.3799873128	8.15972756	0.0004713803489	-0.005372973826
0.5700126872	12.24027244	-0.00078687613	-0.0081457293
-0.95	-20.4	-5.31E-05	0.008342933256
0.5224934299	11.21985892	0.0005206771652	-0.006222588743
0.4275065701	9.180141085	0.0001583752705	-0.00867538671
-0.03999985677	-0.06999997607	-0.0005919712481	-0.001375432116
-0.6645348839	-14.75066877	0.0004075351267	0.008929635472
-0.2454652593	-5.509331376	-0.0001560456927	0.00507979002
0.06499472976	1.724860136	-0.0005392352555	-0.0009994993398
0.5850052702	15.52513986	4.00E-05	-0.008649847494
-0.05	-0.3236339544	-0.0001599426765	0.004532055746
-0.6	-16.73636638	-0.0005952210038	0.005853389815
0.4499945145	13.49983544	8.40E-05	-0.004570609479
0.05000548549	1.600164565	-0.0003018974027	-0.004196396679
-0.3499945145	-10.2434139	-0.0006051857733	-0.0009197714891
-0.1500054855	-4.335158531	0.00010131141	-0.0003333012975
0.4047615795	11.57618117	-0.0006460468828	-0.005723250808
0.0952384205	2.738818874	0.0002398205903	-0.007799918025
-0.05	-0.2350000953	-0.0009787885594	-0.004891264402
-4.76E-08	-0.3666676633	-0.0001458394698	0.002610650566
-0.04999945164	-0.4499950648	-6.56E-06	0.002093145306
-5.01E-07	-0.4318205758	-0.0007131334736	-0.002108945234
-0.4	-12.61818393	0.000346899086	0.005024549363
0.3350005486	10.7700011	-0.0002107795768	-0.004090351644
-0.03500054855	-0.0700010971	-0.0005770898613	-0.00416750123
-0.01428555525	-0.3785709519	-2.41E-05	-0.0003821264985
-0.03571444475	-0.4464258295	0.0005566441599	0.001367485946
-0.02272683512	-0.7397701994	2.56E-05	0.00135090332
-0.2272731649	-8.872731649	-0.0005223824922	0.003171360295
0.1	3.919999046	-0.0002300120826	-0.003768008124
-0.05	-0.244999786	3.46E-05	-0.0001357104076
-3.89E-05	-0.1000236592	0.0007684306934	0.0007200040407
3.89E-05	-0.09997767636	0.0005959598602	0.0004599970186
-0.03636335245	-0.08772770654	0.0003654423531	5.10E-05
-0.01363664755	-0.0972730563	0.0002980583885	-0.0005116817201
0.03500050088	-0.3836388633	0.000679574059	-0.003413145125
-0.03500050088	0.3472731691	0.0002982436871	-0.003154373889
0.01999971368	-0.1199998091	0.0002024417361	0.001468384661
0.03000028632	-0.09000019074	0.0006730947172	0.0009786659372
-0.004999069953	0.2549961374	0.0003911389875	-0.002306581837
-0.04500093005	0.3300024191	-0.0001225059734	4.38E-05
-0.3350031792	-0.206818347	0.0007227050106	0.00110399948
0.3350031792	-0.1250002373	1.45E-05	-0.0009802999384
-0.3350143925	0.05500236295	0.0002952125084	-0.004602005795
0.3350143925	0.2268143604	0.0001747637376	-0.003987979837
-1.004963243	0.1450038403	0.0007515918686	-0.002626573515
1.004963243	0.2249959685	-0.0001761461241	-0.001092761115
-0.3350143934	-0.1350015038	0.0003044053501	0.0003177002387
1.135014393	18.9350015	-0.0002522676895	-0.00840094536
-0.01249974953	-0.1699999521	-0.0004308964268	0.004849690493
-0.03750025047	-0.2181821573	-0.0002594781234	0.007457523161
-0.0200001428	-0.2000002861	-0.0005141677966	-0.001945584498
